[00:00:00] [Server thread/INFO]: [Chunky] Task running for world. Processed: 369729 chunks (94.05%), ETA: 0:36:27, Rate: 10.7 cps, Current: 128, -289
[00:02:57] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371527 chunks (94.51%), ETA: 0:36:04, Rate: 10.0 cps, Current: 48, -300
[00:02:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371542 chunks (94.51%), ETA: 0:36:04, Rate: 10.0 cps, Current: 49, -293
[00:03:01] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371557 chunks (94.51%), ETA: 0:36:37, Rate: 9.8 cps, Current: 49, -304
[00:03:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371585 chunks (94.52%), ETA: 0:32:54, Rate: 10.9 cps, Current: 51, -304
[00:03:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371603 chunks (94.52%), ETA: 0:31:16, Rate: 11.5 cps, Current: 53, -290
[00:03:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371617 chunks (94.53%), ETA: 0:30:20, Rate: 11.8 cps, Current: 54, -290
[00:03:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371633 chunks (94.53%), ETA: 0:29:57, Rate: 12.0 cps, Current: 54, -304
[00:03:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371641 chunks (94.53%), ETA: 0:31:05, Rate: 11.5 cps, Current: 55, -296
[00:03:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371654 chunks (94.54%), ETA: 0:30:06, Rate: 11.9 cps, Current: 56, -298
[00:03:09] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371673 chunks (94.54%), ETA: 0:29:37, Rate: 12.1 cps, Current: 57, -299
[00:03:10] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371677 chunks (94.54%), ETA: 0:30:31, Rate: 11.7 cps, Current: 57, -293
[00:03:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371698 chunks (94.55%), ETA: 0:30:05, Rate: 11.9 cps, Current: 59, -290
[00:03:20] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371777 chunks (94.57%), ETA: 0:33:30, Rate: 10.6 cps, Current: 0, -289
[00:03:22] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371780 chunks (94.57%), ETA: 0:35:35, Rate: 10.0 cps, Current: 1, -290
[00:03:24] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371796 chunks (94.57%), ETA: 0:34:04, Rate: 10.4 cps, Current: 2, -301
[00:03:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371809 chunks (94.58%), ETA: 0:35:30, Rate: 10.0 cps, Current: 0, -291
[00:03:26] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371837 chunks (94.58%), ETA: 0:33:08, Rate: 10.7 cps, Current: 3, -301
[00:03:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371844 chunks (94.59%), ETA: 0:33:30, Rate: 10.6 cps, Current: 4, -292
[00:03:28] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371861 chunks (94.59%), ETA: 0:32:55, Rate: 10.8 cps, Current: 5, -293
[00:03:30] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371878 chunks (94.59%), ETA: 0:32:01, Rate: 11.1 cps, Current: 7, -289
[00:03:31] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371890 chunks (94.60%), ETA: 0:33:44, Rate: 10.5 cps, Current: 6, -304
[00:03:32] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371894 chunks (94.60%), ETA: 0:35:42, Rate: 9.9 cps, Current: 7, -293
[00:03:33] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371919 chunks (94.60%), ETA: 0:34:08, Rate: 10.4 cps, Current: 8, -302
[00:03:35] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371922 chunks (94.61%), ETA: 0:36:08, Rate: 9.8 cps, Current: 9, -291
[00:03:36] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371940 chunks (94.61%), ETA: 0:34:20, Rate: 10.3 cps, Current: 10, -292
[00:03:38] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371957 chunks (94.61%), ETA: 0:34:33, Rate: 10.2 cps, Current: 11, -303
[00:03:39] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371960 chunks (94.62%), ETA: 0:36:42, Rate: 9.6 cps, Current: 11, -300
[00:03:40] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371980 chunks (94.62%), ETA: 0:34:21, Rate: 10.3 cps, Current: 13, -289
[00:03:42] [Server thread/INFO]: [Chunky] Task running for world. Processed: 371987 chunks (94.62%), ETA: 0:36:10, Rate: 9.7 cps, Current: 13, -298
[00:03:43] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372003 chunks (94.63%), ETA: 0:35:10, Rate: 10.0 cps, Current: 14, -301
[00:03:45] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372019 chunks (94.63%), ETA: 0:35:15, Rate: 10.0 cps, Current: 15, -303
[00:03:46] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372022 chunks (94.63%), ETA: 0:36:36, Rate: 9.6 cps, Current: 15, -290
[00:03:48] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372036 chunks (94.63%), ETA: 0:38:04, Rate: 9.2 cps, Current: 16, -300
[00:03:50] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372038 chunks (94.64%), ETA: 0:39:25, Rate: 8.9 cps, Current: 16, -289
[00:03:51] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372052 chunks (94.64%), ETA: 0:36:49, Rate: 9.5 cps, Current: 17, -302
[00:03:53] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372056 chunks (94.64%), ETA: 0:39:30, Rate: 8.9 cps, Current: 17, -304
[00:03:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372065 chunks (94.64%), ETA: 0:39:21, Rate: 8.9 cps, Current: 18, -289
[00:03:56] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372076 chunks (94.64%), ETA: 0:43:43, Rate: 8.0 cps, Current: 18, -296
[00:03:58] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372086 chunks (94.65%), ETA: 0:45:35, Rate: 7.7 cps, Current: 19, -290
[00:03:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372104 chunks (94.65%), ETA: 0:44:53, Rate: 7.8 cps, Current: 20, -294
[00:04:00] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372110 chunks (94.65%), ETA: 0:46:03, Rate: 7.6 cps, Current: 20, -292
[00:04:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372118 chunks (94.66%), ETA: 0:46:32, Rate: 7.5 cps, Current: 21, -293
[00:04:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372142 chunks (94.66%), ETA: 0:46:55, Rate: 7.5 cps, Current: 22, -301
[00:04:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372152 chunks (94.66%), ETA: 0:48:15, Rate: 7.2 cps, Current: 23, -297
[00:04:06] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372162 chunks (94.67%), ETA: 0:48:50, Rate: 7.2 cps, Current: 23, -304
[00:04:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372173 chunks (94.67%), ETA: 0:48:04, Rate: 7.3 cps, Current: 24, -301
[00:04:09] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372185 chunks (94.67%), ETA: 0:49:43, Rate: 7.0 cps, Current: 25, -299
[00:04:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372197 chunks (94.68%), ETA: 0:48:17, Rate: 7.2 cps, Current: 26, -291
[00:04:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372211 chunks (94.68%), ETA: 0:49:02, Rate: 7.1 cps, Current: 27, -290
[00:04:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372287 chunks (94.70%), ETA: 0:37:42, Rate: 9.2 cps, Current: 31, -290
[00:04:19] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372289 chunks (94.70%), ETA: 0:40:44, Rate: 8.5 cps, Current: -32, -289
[00:04:22] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372292 chunks (94.70%), ETA: 0:42:18, Rate: 8.2 cps, Current: -31, -290
[00:04:23] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372294 chunks (94.70%), ETA: 0:43:55, Rate: 7.9 cps, Current: -30, -290
[00:04:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372313 chunks (94.71%), ETA: 0:41:30, Rate: 8.4 cps, Current: -32, -291
[00:04:26] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372322 chunks (94.71%), ETA: 0:41:30, Rate: 8.4 cps, Current: -32, -292
[00:04:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372324 chunks (94.71%), ETA: 0:42:04, Rate: 8.2 cps, Current: -32, -294
[00:04:28] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372338 chunks (94.71%), ETA: 0:42:49, Rate: 8.1 cps, Current: -29, -293
[00:04:29] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372359 chunks (94.72%), ETA: 0:40:26, Rate: 8.6 cps, Current: -27, -289
[00:04:31] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372372 chunks (94.72%), ETA: 0:39:39, Rate: 8.7 cps, Current: -27, -292
[00:04:32] [Server thread/INFO]: [Chunky] Task running for world. Processed: 372387 chunks (94.72%), ETA: 0:39:31, Rate: 8.7 cps, Current: -26, -291
